lam_obs_vac_nm,err_lam_obs_vac_nm,lam_ritz_vac_nm,err_lam_ritz_vac_nm,rel_intensity,einstein_aki,ion_name
 1708.334200,  0.001600, 1708.334740,  0.000230,5.000000e+00,0.000000e+00,Ar II     
 1709.164000,  0.001600, 1709.164000,  0.000180,5.000000e+00,0.000000e+00,Ar II     
 1714.347410,  0.000110, 1714.347410,  0.000090,3.600000e+01,0.000000e+00,Ar II     
 1718.460300,  0.001000, 1718.460000,  0.000300,9.000000e+00,0.000000e+00,Ar II     
 1736.652000,  0.000300, 1736.651500,  0.000400,1.500000e+01,0.000000e+00,Ar II     
 1739.896100,  0.000200, 1739.895700,  0.000300,3.000000e+01,0.000000e+00,Ar II     
 1742.352480,  0.000090, 1742.352540,  0.000120,6.900000e+01,0.000000e+00,Ar II     
 1755.297800,  0.000200, 1755.297770,  0.000250,2.200000e+01,0.000000e+00,Ar II     
 1760.856200,  0.001600, 1760.856700,  0.001200,5.000000e+00,0.000000e+00,Ar II     
 1763.193100,  0.001400, 1763.192400,  0.000900,8.000000e+00,0.000000e+00,Ar II     
 1763.467400,  0.000700, 1763.468230,  0.000190,5.000000e+00,0.000000e+00,Ar II     
 1763.736900,  0.000300, 1763.736700,  0.000400,4.900000e+01,0.000000e+00,Ar II     
 1767.328300,  0.000800, 1767.330700,  0.000900,1.900000e+01,0.000000e+00,Ar II     
 1767.837200,  0.000600, 1767.837100,  0.000400,2.100000e+01,0.000000e+00,Ar II     
 1769.139900,  0.001100, 1769.137900,  0.000600,7.000000e+00,0.000000e+00,Ar II     
 1774.934000,  0.003000, 1774.935600,  0.001300,4.000000e+00,0.000000e+00,Ar II     
 1775.637770,  0.000190, 1775.637730,  0.000250,5.000000e+01,0.000000e+00,Ar II     
 1778.668300,  0.000600, 1778.667900,  0.000700,9.000000e+00,0.000000e+00,Ar II     
 1781.514600,  0.000600, 1781.513700,  0.001000,2.300000e+01,0.000000e+00,Ar II     
 1781.751000,  0.003000, 1781.754400,  0.000600,2.500000e+01,0.000000e+00,Ar II     
 1782.029100,  0.000800, 1782.028300,  0.000400,1.800000e+01,0.000000e+00,Ar II     
 1782.632000,  0.000500, 1782.631610,  0.000250,1.500000e+01,0.000000e+00,Ar II     
 1783.997500,  0.000400, 1783.997400,  0.000400,2.800000e+01,0.000000e+00,Ar II     
 1784.988000,  0.003000, 1784.984000,  0.001300,2.500000e+01,0.000000e+00,Ar II     
 1785.852200,  0.000300, 1785.852000,  0.000400,4.200000e+01,0.000000e+00,Ar II     
 1786.139290,  0.000100, 1786.139100,  0.000190,1.260000e+02,0.000000e+00,Ar II     
 1786.570340,  0.000110, 1786.569700,  0.000400,5.200000e+01,0.000000e+00,Ar II     
 1791.021000,  0.000300, 1791.020900,  0.000300,3.600000e+01,0.000000e+00,Ar II     
 1792.243500,  0.001600, 1792.242900,  0.000500,3.000000e+00,0.000000e+00,Ar II     
 1794.037500,  0.000400, 1794.037300,  0.000500,3.400000e+01,0.000000e+00,Ar II     
 1794.105700,  0.000800, 1794.106200,  0.000700,1.700000e+01,0.000000e+00,Ar II     
 1794.233500,  0.000700, 1794.233900,  0.000400,7.000000e+00,0.000000e+00,Ar II     
 1796.501300,  0.000600, 1796.501300,  0.000600,2.600000e+01,0.000000e+00,Ar II     
